image_id,fname,caption,gt,mentioned,wrong,is_hall
514586,000000514586.jpg,a boy is swinging at a ball with his baseball bat,baseball bat|car|person|sports ball|truck,person|sports ball|baseball bat,,False
514797,000000514797.jpg,two men preparing to launch a kite on the beach,kite|person,person|kite,,False
514914,000000514914.jpg,a bathroom has beige walls and tiles with tan accents,sink|toilet,,,False
514979,000000514979.jpg,the baby elephant is walking by its mother,elephant|person,person|elephant|person,,False
515025,000000515025.jpg,a woman is eating out of a box with a cat on it,bottle|car|cat|cup|dining table|person|pizza|truck,person|cat,,False
515077,000000515077.jpg,a person is in an open space looking at a projection screen,chair|couch|dining table|person|remote|tv,person,,False
515266,000000515266.jpg,a truck parked behind a wooden bench and a large tire,bench|car|truck,truck|bench,,False
515350,000000515350.jpg,a surfer riding a wave in the ocean,person|surfboard,,,False
515445,000000515445.jpg,several surfers standing on the beach under dark clouds,person|surfboard,,,False
515577,000000515577.jpg,two people cross country skiing on a snowy hill,person|skis,person,,False
515579,000000515579.jpg,a man catching a ball with a glove,baseball glove|bench|person|potted plant|sports ball,person|sports ball,,False
515828,000000515828.jpg,a woman holding her tennis racket high in the air on the grass,bottle|chair|person|sports ball|tennis racket,person|tennis racket,,False
515982,000000515982.jpg,a baseball player sliding into base during a game,baseball glove|person|sports ball,person,,False
516038,000000516038.jpg,a pitcher and batter during a baseball game,baseball glove|person|sports ball,person,,False
516143,000000516143.jpg,a bus is parked at a bus stop,bus|person,,,False
516173,000000516173.jpg,person in black wetsuit holding a surfboard on beach,person|surfboard,person|surfboard,,False
516316,000000516316.jpg,three zebras grazing in a field with a lake in the background,bird|zebra,zebra,,False
516318,000000516318.jpg,surfer in black wet suit riding small wave,bird|person|surfboard,,,False
516601,000000516601.jpg,skiers at the top of a mountain on a sunny day,person|skis|snowboard,person,,False
516677,000000516677.jpg,a group of people sitting on a mountain covered in snow,backpack|handbag|person|skis,person,,False
516708,000000516708.jpg,a street sign stands tall above an intersection,traffic light,,,False
516804,000000516804.jpg,a bus stop with construction in the background,bus|stop sign,,,False
516871,000000516871.jpg,two trays filled with assorted foods including broccoli and other vegetables,bowl|broccoli|dining table,broccoli,,False
516916,000000516916.jpg,a home office cubicle with laptops and other clutter,cell phone|chair|dining table|keyboard|laptop|mouse|tv,laptop,,False
517056,000000517056.jpg,two women are cutting a cake at a table,cake|chair|dining table|fork|knife|person,person|cake|dining table,,False
517069,000000517069.jpg,a woman sits on a bench near a street while a man looks on,bench|car|handbag|person|truck,person|bench|person,,False
517523,000000517523.jpg,a passenger jet flying low with it's landing gear down,airplane,person|airplane,person,True
517687,000000517687.jpg,two black cell phones one with a keyboard and the other without a phone,cell phone|dining table,cell phone|keyboard|cell phone,keyboard,True
517832,000000517832.jpg,a black dog sitting on an orange and white checkered chair,chair|couch|dog|orange,dog|orange|chair,,False
518213,000000518213.jpg,a large bull standing in a grass field with two trees,cow,cow,,False
518326,000000518326.jpg,the float is part of a show where two clowns are on top of the,bed|orange|person,,,False
518770,000000518770.jpg,four little kids standing in front of two tables playing wii,chair|handbag|person|remote,person|dining table,dining table,True
519039,000000519039.jpg,a garbage truck driving down a street next to a fence,truck,truck,,False
519208,000000519208.jpg,a man stands next to an elephant wearing a green shirt,elephant|person,person|elephant,,False
519338,000000519338.jpg,"an old, rusted train is seen in this image",train,train,,False
519491,000000519491.jpg,a large clock tower under a blue sky,bird|clock,clock,,False
519522,000000519522.jpg,the big ben clock tower in london lit up at night,clock,clock,,False
519569,000000519569.jpg,"a kitchen area with bar stools, white appliances and a center island",bottle|chair|oven|refrigerator|vase|wine glass,chair,,False
519611,000000519611.jpg,a polar bear standing on a rock ledge,bear,bear,,False
519688,000000519688.jpg,a woman in black jacket holding a little black and white bear,bear|person,person|bear,,False
519764,000000519764.jpg,a cat sitting in an office chair with the cat's eyes wide open,cat|chair|laptop,cat|chair|cat,,False
520009,000000520009.jpg,a bus at a stoplight in a city with an old building behind it,bus|car|clock|person|traffic light|truck,traffic light,,False
520077,000000520077.jpg,a stack of assorted books are placed next to a monitor,book|bottle|dining table|laptop|mouse|tv,book|tv,,False
520264,000000520264.jpg,a man and woman in their kitchen standing beside each other,bottle|knife|microwave|person|pizza|sink|wine glass,person|person,,False
520301,000000520301.jpg,a dog with its mouth out the window,car|dog,dog,,False
520324,000000520324.jpg,a propeller plane is parked in the parking lot,airplane|person,airplane,,False
520531,000000520531.jpg,a cat sitting on a desk next to a remote control,book|cat|chair|dining table|remote|teddy bear,cat|dining table|remote,,False
520659,000000520659.jpg,an open canopy covered in surfboards on the ground,chair|person|surfboard|umbrella,surfboard,,False
520707,000000520707.jpg,a group of people standing around a luggage carousel,handbag|person|suitcase|tv,person|suitcase,,False
520832,000000520832.jpg,a woman walking by the side of a store front,handbag|person|umbrella,person,,False
520871,000000520871.jpg,a large pizza sitting on a white plate,bottle|cup|dining table|fork|oven|pizza,pizza,,False
520910,000000520910.jpg,a woman with a white shirt and black tie wearing pants,person|sink|toilet,person|tie,tie,True
521052,000000521052.jpg,a truck covered with artwork on the back,car|truck,truck,,False
521141,000000521141.jpg,a group of people walking down a street next to a no parking sign,car|person,person,,False
521231,000000521231.jpg,a polar bear walking near a waterfall in its zoo enclosure,bear,bear,,False
521259,000000521259.jpg,some men and some are playing frisbee in front of the yellow building,car|frisbee|person|truck,person|frisbee,,False
521282,000000521282.jpg,a clear vase filled with yellow and white flowers,dining table|vase,vase,,False
521405,000000521405.jpg,a stuffed animal holding a toothbrush and toothpaste,sink|toothbrush,toothbrush,,False
521509,000000521509.jpg,a girl with glasses sitting on a bed with a tripod,bed|person|potted plant|vase,person|bed,,False
521540,000000521540.jpg,"banana, peanut butter and sugar on a plate with cookies",banana|dining table|spoon,banana,,False
521601,000000521601.jpg,a doughnut sits in an orange and white bowl,bowl|cup|dining table|donut|vase,donut|orange|bowl,orange,True
521717,000000521717.jpg,a woman hitting a tennis ball in the air,chair|person|sports ball|tennis racket,person|sports ball,,False
521719,000000521719.jpg,colorful hanging kites and umbrellas sitting on a patio,kite|umbrella,kite|umbrella,,False
521819,000000521819.jpg,a group of young people are playing frisbee,car|frisbee|person,person|frisbee,,False
521956,000000521956.jpg,a man is holding his tennis racket on the court,person|sports ball|tennis racket,person|tennis racket,,False
522007,000000522007.jpg,"a kitchen with a stove, microwave, and a plant",apple|bowl|cup|microwave|oven|potted plant|sink,oven|microwave,,False
522156,000000522156.jpg,an appetizer square on a plate with leafy greens,pizza,,,False
522393,000000522393.jpg,a sailboat is traveling on the water,boat|cell phone|person,boat,,False
522638,000000522638.jpg,a stuffed monkey and a stuffed monkey are shown,bear|teddy bear,,,False
522713,000000522713.jpg,an empty bench in the grass and looking out at the beach,bench|boat|person,bench,,False
522751,000000522751.jpg,traffic signals are seen on the road post at an intersection,traffic light,traffic light,,False
522889,000000522889.jpg,a female tennis player in action on the court,chair|person|sports ball|tennis racket,person|person,,False
522940,000000522940.jpg,a stop sign has been vandalized with some graffiti,stop sign,stop sign,,False
523033,000000523033.jpg,surfers riding the waves in a large body of water,person|surfboard,,,False
523100,000000523100.jpg,a group of glass jars filled with orange slices,bottle|bowl|dining table|orange|oven|person,orange,,False
523175,000000523175.jpg,a bowl of soup with a spoon on top,bowl|carrot|dining table|spoon,bowl|spoon,,False
523194,000000523194.jpg,a fire hydrant stands beside an empty bleachers,fire hydrant|stop sign,fire hydrant,,False
523229,000000523229.jpg,the toilet has the seat down on it's back,chair|toilet,toilet|chair,,False
523241,000000523241.jpg,a yellow pole sitting at an intersection with various vehicles,car|traffic light|truck,,,False
523782,000000523782.jpg,this is a car with two mirrors and one has a bird perched on it,bird|car|truck,car|bird,,False
523807,000000523807.jpg,two hotdogs being served at an eatery,bottle|hot dog|person,,,False
523811,000000523811.jpg,a bird standing on top of a wooden post next to a plant,bird,bird,,False
523957,000000523957.jpg,young people skateboarding along the side of a mountain,person|skateboard,person,,False
524108,000000524108.jpg,many motorcycles are parked side by side near each other,motorcycle,motorcycle,,False
524280,000000524280.jpg,a close up photo of an orange tabby cat looking up,cat|orange,orange|cat|cat,,False
524456,000000524456.jpg,a person using a computer mouse and keyboard on a table,dining table|handbag|keyboard|laptop|mouse|person,person|laptop|mouse|keyboard|dining table,,False
524742,000000524742.jpg,an image of a graffiti covered train passing through,car|train,train,,False
524850,000000524850.jpg,people standing in front of an airplane next to the engine,airplane|backpack|bus|handbag|person|suitcase|truck,person|airplane,,False
525083,000000525083.jpg,a large open kitchen with wooden flooring and a black stove,chair|couch|dining table|microwave|oven|refrigerator|sink|tv,oven,,False
525155,000000525155.jpg,a man carries a large sheep on his back,person|sheep,person|sheep,,False
525247,000000525247.jpg,there is a cat standing near an open laptop,cat|dining table|laptop,cat|laptop,,False
525286,000000525286.jpg,a clock on a wall with a tiled wall behind it,clock,clock,,False
525322,000000525322.jpg,two planes performing a stunt in the air,airplane,airplane,,False
525600,000000525600.jpg,a group of giraffes standing in a fenced in area,giraffe|zebra,giraffe,,False
526103,000000526103.jpg,the elephant is standing behind a fence at the zoo,elephant|umbrella,elephant,,False
526197,000000526197.jpg,pastry shop displays different pastries with signs in window,dining table|donut,,,False
526256,000000526256.jpg,an old cathedral has a black and yellow clock on the tower,clock,clock,,False
526392,000000526392.jpg,a man standing on a street corner next to a traffic light,car|traffic light,person|traffic light,person,True
526706,000000526706.jpg,a calf stands in front of two adult cows,cow|person,cow|person|cow,,False
526728,000000526728.jpg,two people standing in front of some bags of luggage,car|handbag|person|suitcase,person|suitcase,,False
526751,000000526751.jpg,a boat rests on the shore of a river,boat,boat,,False
527029,000000527029.jpg,a man stands at a market stall next to boxes of bananas,banana|cup|person,person|banana,,False
527215,000000527215.jpg,a man flying a kite on a beach,kite|person,person|kite,,False
527220,000000527220.jpg,three motor scooters parked next to gas prices in front of red car,car|motorcycle,motorcycle|car,,False
527427,000000527427.jpg,a woman sits in a chair while on the phone,cell phone|chair|dining table|laptop|person|potted plant,person|chair|cell phone,,False
527528,000000527528.jpg,several kites being flown in a grassy area,bench|kite|person,kite,,False
527616,000000527616.jpg,"a television hanging on the wall, with a political figure on it",couch|person|tie|tv,tv,,False
527695,000000527695.jpg,broccoli florets on a dish with brown stuff around them,bowl|broccoli|dining table,broccoli,,False
527750,000000527750.jpg,a woman is standing in a cluttered kitchen with her hand over the sink,bottle|bowl|oven|person|refrigerator,person|sink,sink,True
527784,000000527784.jpg,two plates with food on them and one has a bottle of budweiser,bottle|dining table|fork|sandwich|vase,bottle,,False
527960,000000527960.jpg,a bench sitting in the middle of an area,bench,bench,,False
528314,000000528314.jpg,the skier is skiing in front of a large crowd,person|skis,person,,False
528399,000000528399.jpg,"a table with soup, bread and plates filled with food",bowl|cup|dining table|person|sandwich|spoon|tie,dining table,,False
528524,000000528524.jpg,a couple of cows walking in the dirt,cow|sheep,cow,,False
528578,000000528578.jpg,big ben towering over the london skyline,clock|person,,,False
528705,000000528705.jpg,a person in a red jacket carrying a teddy bear,backpack|bear|person|teddy bear,person|teddy bear,,False
528862,000000528862.jpg,several giraffes in a pen with trees,giraffe,giraffe,,False
528977,000000528977.jpg,some graffiti on a building and a street sign,,,,False
528980,000000528980.jpg,an umbrella stuck on a metal pole in front of buildings,car|stop sign|umbrella,umbrella,,False
529105,000000529105.jpg,a horse laying in a field of grass,horse,horse,,False
529122,000000529122.jpg,woman paying food at a donut shop as she shops for donuts,donut|handbag|knife|person|tv,person|donut|donut,,False
529148,000000529148.jpg,two boys in front of laptops on their beds,book|dining table|keyboard|laptop|mouse|person,person|laptop|bed,bed,True
529528,000000529528.jpg,a mixer is mixing a batter in a bowl,bowl|cake,bowl,,False
529568,000000529568.jpg,a kitchen with a chandelier hanging from the ceiling,book|bowl|cup|dining table|oven|potted plant|sink|tv|vase|wine glass,,,False
529762,000000529762.jpg,man with glasses sitting at table taking picture of food on phone,book|bowl|cell phone|dining table|person|sandwich|wine glass,person|dining table|cell phone,,False
529939,000000529939.jpg,a man is standing next to surf boards and other items,person|surfboard,person,,False
529966,000000529966.jpg,a close up of two bowls with lemons on top of a counter,bowl|orange,bowl,,False
530052,000000530052.jpg,carrots and beets displayed at an outdoor farmer's market,carrot|dining table,carrot,,False
530061,000000530061.jpg,a child eating cereal from a black bowl on top of a table,bowl|chair|couch|dining table|orange|person|spoon,person|bowl|dining table,,False
530099,000000530099.jpg,a calico cat walking on the top of a vehicle,car|cat|orange,cat,,False
530146,000000530146.jpg,"a meal consisting of meat and gravy, pickles, and cornbread",bottle|bowl|cup|dining table|fork|knife|sandwich,,,False
530162,000000530162.jpg,a man standing under an umbrella with children,person|umbrella,person|umbrella|person,,False
530457,000000530457.jpg,a bunch of tulips are in a vase near a fireplace,orange|vase,vase,,False
530466,000000530466.jpg,a train has been painted with colorful graffiti,car|chair|person|train|tv,train,,False
530470,000000530470.jpg,a view of a park with a yellow kite flying in the sky,car|kite|person|truck,kite,,False
530624,000000530624.jpg,a brown dog laying on a bed covered with blankets,bed|dog,dog|bed,,False
530820,000000530820.jpg,a tennis player holds his racket in one hand,person|sports ball|tennis racket,person|tennis racket,,False
530836,000000530836.jpg,a kitchen with a white refrigerator freezer oven and a white stove top oven,apple|banana|bottle|bowl|cup|dining table|oven|refrigerator|sink|vase,refrigerator|refrigerator|oven|oven|oven,,False
530854,000000530854.jpg,"several red, blue and white umbrellas being held together",person|umbrella,umbrella,,False
530975,000000530975.jpg,a hot dog in the middle of a table with chips on it,chair|dining table|dog|fork|handbag|hot dog|person|potted plant|umbrella,hot dog|dining table,,False
531036,000000531036.jpg,two red double decker buses parked at the curb,book|bus|person,bus,,False
531134,000000531134.jpg,a traffic light with a red face is shown on a street corner,bicycle|handbag|orange|person|traffic light,traffic light,,False
531135,000000531135.jpg,a baseball game is being played on a sunny day,baseball bat|baseball glove|person|sports ball,,,False
531495,000000531495.jpg,many boats are docked at the marina,boat,boat,,False
531707,000000531707.jpg,"five people sitting on a bench, looking out to sea",bench|person,person|bench,,False
531771,000000531771.jpg,"two black ovens stacked together, one on the top of the other",microwave|oven,oven,,False
532058,000000532058.jpg,young child lying down on bed while drinking milk from a bottle,bed|bottle|cup|person|remote,person|bed|bottle,,False
532071,000000532071.jpg,a bear laying in the grass by some tree branches,bear,bear,,False
532129,000000532129.jpg,"a cheese pizza on a plate, ready to be eaten",bowl|cup|dining table|pizza,pizza,,False
532481,000000532481.jpg,"person kite boarding over rough, choppy ocean waves",car|kite|person|surfboard,person|kite,,False
532493,000000532493.jpg,a person riding a surf board on a wave,person|surfboard,person,,False
532530,000000532530.jpg,a street sign with buildings behind it and a yellow arrow that says tour de victoria,dog|person|traffic light,,,False
532575,000000532575.jpg,a dog sitting on the bow of a boat,boat|dog,dog|tie|boat,tie,True
532690,000000532690.jpg,woman with glasses playing with a wii game system,couch|person|remote,person,,False
532761,000000532761.jpg,a living room filled with furniture and yellow walls,chair|couch|dining table|mouse|potted plant|remote|tv,,,False
532855,000000532855.jpg,a person doing tricks on a skateboard on the rails,person|skateboard,person|skateboard,,False
532901,000000532901.jpg,an elegant bedroom with a very fancy bed,bed|chair|couch|vase,bed,,False
533145,000000533145.jpg,the wii controller is in use by someone,laptop|person|remote|tv,,,False
533206,000000533206.jpg,a sandwich on a plate with a knife and a bowl of soup,bottle|bowl|dining table|fork|knife|sandwich|wine glass,sandwich|knife|bowl,,False
533493,000000533493.jpg,a man holding a frisbee in one hand while another mans gives the thumbs,frisbee|person,person|frisbee|person,,False
533536,000000533536.jpg,a cat sitting in front of a television watching a fish,cat|dining table|tv,cat|tv,,False
533816,000000533816.jpg,a tennis player is talking to a woman on the court,person|tennis racket,person|person,,False
533855,000000533855.jpg,the doughnut has many sprinkles on it,donut,donut,,False
533958,000000533958.jpg,"an egg, bacon, tomato, and lettuce are served on a plate",fork,,,False
534041,000000534041.jpg,a woman holds a small child while he eats some food,backpack|bench|bottle|chair|dining table|handbag|hot dog|person,person|person,,False
534270,000000534270.jpg,a couple of people with umbrellas and a dog,boat|dog|person|umbrella,person|umbrella|dog,,False
534394,000000534394.jpg,a herd of sheep on the side of a road,car|sheep,sheep,,False
534601,000000534601.jpg,a small white teddy bear sitting on a pillow,bear|bed|person|teddy bear,teddy bear,,False
534605,000000534605.jpg,two men standing around several motorcycles in a parking lot,bicycle|motorcycle|person,person|motorcycle,,False
534639,000000534639.jpg,a metro train on a railroad track with buildings,car|traffic light|train,train,,False
534664,000000534664.jpg,three different sized pieces of luggage on display,suitcase,suitcase,,False
534673,000000534673.jpg,an old white and blue bus sitting on the side of the street,bus|person,,,False
534827,000000534827.jpg,three people riding motorcycles across a street at sunset,handbag|motorcycle|person,person|motorcycle,,False
535094,000000535094.jpg,a cow is licking a person's hand with a bottle,bottle|cow|person,cow|person|bottle,,False
535156,000000535156.jpg,two elephants standing together in their pen,elephant,elephant,,False
535253,000000535253.jpg,a grocery cart full of healthy food including bananas,banana|book|cup|pizza,banana,,False
535306,000000535306.jpg,a skateboarder performing tricks at the skate park,person|skateboard,person,,False
535523,000000535523.jpg,this machine is making donuts for people to make their own donuts,bowl|chair|donut|person,donut|person|donut,,False
535578,000000535578.jpg,a herd of sheep grazing on a lush green hillside,sheep,sheep,,False
535608,000000535608.jpg,several people laying in chairs on the beach while one of them has an umbrella,chair|handbag|person|umbrella,person|chair|umbrella,,False
535858,000000535858.jpg,a woman is floating down on her stomach while riding a wave,person|surfboard,person,,False
536038,000000536038.jpg,a woman with purple socks on reading a book,bed|book|person,person|book,,False
536073,000000536073.jpg,"a blender sitting on a counter with oranges, and a blue cup",bottle|cup|knife,orange|cup,orange,True
536343,000000536343.jpg,"an unfinished bathtub with a sink, mirror and towel racks",,sink,sink,True
536947,000000536947.jpg,a refrigerator in the yard with several garbage on it,bottle|chair|refrigerator|truck,refrigerator,,False
537053,000000537053.jpg,a large giraffe standing on top of a lush green field,giraffe|zebra,giraffe,,False
537153,000000537153.jpg,a bench on a grassy hill overlooking the ocean,bench|person,bench,,False
537241,000000537241.jpg,a sugar doughnut sits on wax paper,donut,donut,,False
537270,000000537270.jpg,three students are on their cell phones while writing notes,cell phone|chair|cup|dining table|person,person|cell phone,,False
537355,000000537355.jpg,a white building with red fire hydrant near trees,fire hydrant,fire hydrant,,False
537506,000000537506.jpg,people are standing in the rain while someone holds a plate with two apples on it,apple|car|handbag|person|umbrella,person|apple,,False
537672,000000537672.jpg,a black refrigerator with magnets on the front and a brown side,chair|refrigerator,refrigerator,,False
537802,000000537802.jpg,three teddy bears are sitting in an antique sleigh,bear|teddy bear,teddy bear,,False
537812,000000537812.jpg,a small bathroom with a toilet and a bucket for cleaning,bowl|chair|orange|toilet,toilet,,False
537827,000000537827.jpg,two baseball players standing on the field and wearing black caps,baseball glove|person,person,,False
537964,000000537964.jpg,a red fire hydrant in a forest filled with leaves,fire hydrant,fire hydrant,,False
537991,000000537991.jpg,a woman sitting in front of a christmas tree while using her cell phone,cell phone|couch|laptop|person,person|cell phone,,False
538067,000000538067.jpg,a group of people flying a kite on a lush green hillside,kite|person,person|kite,,False
538236,000000538236.jpg,a pile of croissants are sitting on a display,dining table|handbag|hot dog|person,,,False
538364,000000538364.jpg,a man riding a police motorcycle on a street at night,bench|car|handbag|motorcycle|person,person|motorcycle,,False
538458,000000538458.jpg,two people doing skateboarding tricks on their boards,person|skateboard|traffic light|truck,person,,False
539143,000000539143.jpg,a train is parked at a train station,train,train|train,,False
539445,000000539445.jpg,a red and white train traveling down tracks,car|person|train,train,,False
539883,000000539883.jpg,a person watching tv on the roof deck,bench|book|person|remote|tv,person|tv,,False
539962,000000539962.jpg,an empty swimming pool surrounded by lush green palm trees,chair|dining table|frisbee|person|umbrella,,,False
540280,000000540280.jpg,an umbrella standing on a tripod and holding a light,book|umbrella,umbrella,,False
540414,000000540414.jpg,several people selling goods at an outdoor market,bottle|bowl|bus|handbag|person|umbrella,person,,False
540466,000000540466.jpg,a person sitting in a yard with an orange umbrella,orange|person|umbrella,person|orange|umbrella,,False
540502,000000540502.jpg,"a kitchen with a refrigerator, sink, and a counter",apple|bowl|chair|dining table|microwave|orange|oven|potted plant|refrigerator|sink|spoon|toaster|vase,refrigerator|sink,,False
540928,000000540928.jpg,a cat walks near a chair designed like an eaudine,cat|chair,cat|chair,,False
540932,000000540932.jpg,a plane is flying low over the beach,boat|person|surfboard,airplane,airplane,True
540962,000000540962.jpg,the living room has all white furniture and a fireplace,chair|couch|tv,,,False
541055,000000541055.jpg,five people are on top of a mountain with skis,backpack|person|skis,person|skis,,False
541123,000000541123.jpg,four men in red shirts are playing tennis,chair|person|sports ball|tennis racket,person,,False
541291,000000541291.jpg,a close up of two old sinks in an empty room,sink,sink,,False
541634,000000541634.jpg,"a bowl of stew, with meat, greens and other food on the table",bowl|broccoli|cup|dining table|spoon,bowl|dining table,,False
541664,000000541664.jpg,a toy with legos and a laptop keyboard,dining table|keyboard|laptop|person,laptop|keyboard,,False
541773,000000541773.jpg,a man pouring wine into a glass on a table,bottle|couch|dining table|person|wine glass,person|dining table,,False
541952,000000541952.jpg,a clock tower has a blue sky and white clouds,clock,clock,,False
542073,000000542073.jpg,a close up of the street sign for hotel spaling,traffic light,,,False
542089,000000542089.jpg,"a bathroom with tile flooring, a white sink, tub, and mirror",bowl|sink,sink,,False
542127,000000542127.jpg,a skier performing a high jump in the air,person|skis,person,,False
542423,000000542423.jpg,a person sitting on a bench in the park,backpack|bench|car|handbag|person,person|bench,,False
542625,000000542625.jpg,a black crow perched on a parking meter near parked cars,bird|car|fire hydrant|parking meter|traffic light|truck,bird|parking meter|car,,False
542776,000000542776.jpg,a small bird sitting on top of a book being held,bed|bird|book|person,bird|book,,False
542856,000000542856.jpg,an older city bus with advertising on it,bus|person|traffic light,,,False
543043,000000543043.jpg,a red mustang car is parked by a train,boat|bus|car|horse,horse|car|train,train,True
543047,000000543047.jpg,this is a very big nice looking living room,book|bowl|chair|couch|cup|dining table|handbag|microwave|sink,,,False
543300,000000543300.jpg,large white boat docked in front of city buildings,boat,boat,,False
543528,000000543528.jpg,a large jetliner flying through a cloudy blue sky,airplane,airplane,,False
543581,000000543581.jpg,a dog on the couch watching television while the owner is working,book|bottle|cat|couch|dog|person|remote|tv,dog|couch|tv,,False
544052,000000544052.jpg,star wars characters are posed with skateboards on the road,skateboard,skateboard,,False
544306,000000544306.jpg,a very tall clock tower under a cloudy sky,clock,clock,,False
544444,000000544444.jpg,a person skiing down a snowy slope in a green jacket,person|skis,person,,False
544519,000000544519.jpg,a young girl brushing her teeth with a blue tooth brush,person|toothbrush,person,,False
544565,000000544565.jpg,a plate topped with pancakes covered in toppings,dining table|knife|orange|spoon,cake,cake,True
544605,000000544605.jpg,street signs that are all pointing in various languages,traffic light,,,False
544811,000000544811.jpg,two white birds flying over the water and one is looking in to the air,bird,bird,,False
545007,000000545007.jpg,clock and a woman statue at the top of it,clock|person,clock|person,,False
545100,000000545100.jpg,a man in a suit is standing on the bridge while holding his cell phone,car|cell phone|person|traffic light,person|cell phone,,False
545129,000000545129.jpg,a group of zebras standing next to each other,zebra,zebra,,False
545219,000000545219.jpg,people standing in front of a parked bus at night,backpack|bus|handbag|person,person,,False
545407,000000545407.jpg,a large jetliner flying through a blue sky,airplane|person,airplane,,False
545594,000000545594.jpg,a man wearing a backpack and standing near a woman on a public bus,backpack|chair|orange|person,person|backpack|person,,False
545730,000000545730.jpg,a herd of zebras walking across a river,zebra,zebra,,False
545826,000000545826.jpg,a black and white cat with a blue elephant hat on,cat|chair|elephant,cat|elephant,,False
545958,000000545958.jpg,a cow stands in front of a door with blue paint on it,cow,cow,,False
546011,000000546011.jpg,three zebras standing next to each other on a field,zebra,zebra,,False
546219,000000546219.jpg,"group of people in a restaurant, sitting around a table with a smiling man",bottle|bowl|chair|cup|dining table|fork|handbag|knife|person|spoon|wine glass,person|dining table|person,,False
546325,000000546325.jpg,a view from behind a couch in the living room,couch|dining table|remote,couch,,False
546475,000000546475.jpg,man taking photo with cellphone of baby in green shirt,cell phone|person,person|cell phone|person,,False
546556,000000546556.jpg,a large number of sheep in a grassy area with telephone wires,sheep,sheep|cell phone,cell phone,True
546626,000000546626.jpg,a cell phone on a paper and a green apple on a desk,apple|bottle|cell phone|cup|dining table,cell phone|apple|dining table,,False
546659,000000546659.jpg,black steam train passing down the tracks outside a hotel,person|train,train,,False
546717,000000546717.jpg,a young girl sitting on a couch with a laptop computer,couch|cup|dining table|laptop|mouse|person|potted plant,person|couch|laptop,,False
546823,000000546823.jpg,a crowd gathered near the cathedral on a sunny day,bicycle|car|dog|handbag|horse|person|umbrella,,,False
546826,000000546826.jpg,the green and pink marker is beside the red handled scissors,dining table|scissors,scissors,,False
546829,000000546829.jpg,a white dog standing on top of a wooden bench,bench|dog,dog|bench,,False
546964,000000546964.jpg,a living room has ornate red furniture and chandeliers,chair|couch|dining table|person|tie|vase,,,False
546976,000000546976.jpg,man sticking tongue out riding motorcycle in room,cup|motorcycle|person,person|motorcycle,,False
547144,000000547144.jpg,computers on an office desk are shown on display,dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
547336,000000547336.jpg,a woman is smiling with her notebook in front of the fire hydrant,book|cell phone|cup|fire hydrant|handbag|laptop|person,person|laptop|fire hydrant,,False
547383,000000547383.jpg,two sheep laying in the grass with one looking at the camera,person|sheep,sheep,,False
547502,000000547502.jpg,three dogs are playing frisbee in a field,dog|frisbee,dog|frisbee,,False
547519,000000547519.jpg,a large brown bear walking across a forest,bear,bear,,False
547816,000000547816.jpg,the interior of a bathroom with all white fixtures,bottle|sink|toilet,,,False
547854,000000547854.jpg,young girl making hand gesture at pizza sitting on table,dining table|person|pizza,person|pizza|dining table,,False
547886,000000547886.jpg,several people ride horses along the beach near the water,horse|person,person|horse,,False
548246,000000548246.jpg,two men are applauding each other at the tennis court,person|sports ball|tennis racket,person,,False
548267,000000548267.jpg,a herd of sheep stand in an open green field with mountains in the distance,sheep,sheep,,False
548339,000000548339.jpg,a young boy swinging a bat during a baseball game,baseball bat|baseball glove|bench|bottle|handbag|person|sports ball,person,,False
548506,000000548506.jpg,several pieces of fruit are shown here with bananas and apples,apple|banana|bowl|dining table,banana|apple,,False
548524,000000548524.jpg,a person in white is surfing near some water,person|surfboard,person,,False
548555,000000548555.jpg,a person holding a hot dog in a bun with chili,dog|hot dog|person,person|hot dog,,False
548780,000000548780.jpg,two women on a bench looking at the camera,backpack|bench|bird|handbag|person|potted plant,person|bench,,False
549055,000000549055.jpg,a man on a surf board with his hand in the air,person|surfboard,person,,False
549136,000000549136.jpg,a stuffed animal sits on a pole near a wire,teddy bear,,,False
549167,000000549167.jpg,"a white plate of rice, broccoli and almonds",bowl|broccoli|dining table,broccoli,,False
549220,000000549220.jpg,a dog sits on top of a skateboard on the street,bench|book|dog|person|skateboard,dog|skateboard,,False
549390,000000549390.jpg,a woman in a long skirt is on a bike with a hat,backpack|bicycle|person,person|bicycle,,False
549674,000000549674.jpg,three different computer screens and keyboard on a desk,cell phone|cup|dining table|keyboard|laptop|mouse|tv,laptop|keyboard|dining table,,False
549738,000000549738.jpg,an image of a large colorful kite flying in the sky,car|kite|person,kite,,False
549930,000000549930.jpg,two people walking on the beach with an umbrella,person|umbrella,person|umbrella,,False
550084,000000550084.jpg,a street sign that reads thrway and a bulldozer,truck,,,False
550322,000000550322.jpg,a silver pot on a counter next to other items,bowl|cup|dining table|scissors|spoon,,,False
550349,000000550349.jpg,the orange city bus drives along a city sidewalk,bus|handbag|orange|person|traffic light|umbrella,orange,,False
550426,000000550426.jpg,a bouquet of red and white flowers are in the vase,dining table|vase,vase,,False
550471,000000550471.jpg,a white plate holding an orange on it with a fork,fork|orange,orange|fork,,False
550691,000000550691.jpg,a red double decker bus traveling down a road,bus|car|person|tie,,,False
